schema_version,dataset,protocol,model,architecture,training_size,instance,group,depot_code,depot_type,customer_code,customer_type,demand_code,demand_type,route_size_code,route_size_type,status,failure_reason,cost,optimum,optimum_sources_agree,absolute_error,gap_percent,vehicles,no_aug_status,no_aug_failure_reason,no_aug_cost,no_aug_absolute_error,no_aug_gap_percent,no_aug_vehicles,no_aug_candidate_index,no_aug_policy_index,no_aug_candidates_generated,candidates_generated,candidate_index,augmentation_index,policy_index,inference_seconds_amortized,postprocess_seconds,physical_batch_size,checkpoint_epoch,checkpoint_sha256,checkpoint_path,routes_json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3231_19,3231,3,cornered,2,clustered,3,small_small_cv,1,very_short,ok,,44285,38875,True,5410,13.916398713826366,33,ok,,47746,8871,22.81929260450161,35,12,12,100,800,243,2,43,0.006369947688654065,0.0022504031658172607,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3231_19.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3231_20,3231,3,cornered,2,clustered,3,small_small_cv,1,very_short,ok,,59487,51406,True,8081,15.71995486908143,36,ok,,59694,8288,16.122631599424192,38,21,21,100,800,205,2,5,0.006369947688654065,0.0023871511220932007,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3231_20.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3231_21,3231,3,cornered,2,clustered,3,small_small_cv,1,very_short,ok,,41811,37077,True,4734,12.768023302856218,26,ok,,44155,7078,19.090001887962888,27,44,44,100,800,488,4,88,0.006369947688654065,0.002357371151447296,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3231_21.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3231_22,3231,3,cornered,2,clustered,3,small_small_cv,1,very_short,ok,,46027,43637,True,2390,5.477003460366203,26,ok,,46037,2400,5.499919792836354,26,25,25,100,800,441,4,41,0.006369947688654065,0.00237283855676651,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3231_22.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3231_23,3231,3,cornered,2,clustered,3,small_small_cv,1,very_short,ok,,54726,49032,True,5694,11.612824278022515,30,ok,,55846,6814,13.897046826562246,31,42,42,100,800,458,4,58,0.006369947688654065,0.002346169203519821,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3231_23.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3231_24,3231,3,cornered,2,clustered,3,small_small_cv,1,very_short,ok,,40412,37682,True,2730,7.244838384374503,24,ok,,41604,3922,10.408152433522638,25,92,92,100,800,460,4,60,0.006369947688654065,0.002379823476076126,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3231_24.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3231_25,3231,3,cornered,2,clustered,3,small_small_cv,1,very_short,ok,,62803,56531,True,6272,11.094797544709982,35,ok,,68403,11872,21.000866781058182,39,49,49,100,800,322,3,22,0.006369947688654065,0.002452787011861801,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3231_25.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3231_26,3231,3,cornered,2,clustered,3,small_small_cv,1,very_short,ok,,33237,31707,True,1530,4.825432869713312,25,ok,,33237,1530,4.825432869713312,25,95,95,100,800,95,0,95,0.006369947688654065,0.0023999325931072235,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3231_26.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_01,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,31697,30473,True,1224,4.016670495192465,13,ok,,37362,6889,22.606897909624912,15,63,63,100,800,299,2,99,0.006369947688654065,0.0023885443806648254,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_02,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,25588,24338,True,1250,5.136001314816337,17,ok,,25738,1400,5.752321472594297,17,16,16,100,800,334,3,34,0.006369947688654065,0.0024064667522907257,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_02.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_03,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,28816,28235,True,581,2.057729768018417,15,ok,,28816,581,2.057729768018417,15,42,42,100,800,42,0,42,0.006369947688654065,0.002557098865509033,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_03.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_04,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,33239,31917,True,1322,4.14199329510919,18,ok,,33905,1988,6.22865557539869,18,45,45,100,800,286,2,86,0.006369947688654065,0.002726644277572632,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_04.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_05,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,35438,34382,True,1056,3.0713745564539585,20,ok,,36358,1976,5.747193298819149,20,71,71,100,800,670,6,70,0.006369947688654065,0.0027395859360694885,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_05.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_06,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,41726,39532,True,2194,5.549934230496813,21,ok,,42521,2989,7.560963270262066,22,44,44,100,800,343,3,43,0.006369947688654065,0.0026818588376045227,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_06.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_07,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,31622,30916,True,706,2.2836071936861173,15,ok,,31740,824,2.6652865829990944,15,76,76,100,800,182,1,82,0.006057059392333031,0.0029065869748592377,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_07.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_08,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,22742,22168,True,574,2.5893179357632623,13,ok,,22965,797,3.5952724648141463,13,82,82,100,800,371,3,71,0.006057059392333031,0.002285446971654892,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_08.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_09,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,20752,19794,True,958,4.839850459735273,16,ok,,21045,1251,6.320096999090634,16,50,50,100,800,620,6,20,0.006057059392333031,0.002155739814043045,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_09.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_10,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,29071,27588,True,1483,5.375525590836595,16,ok,,31168,3580,12.976656517326374,16,95,95,100,800,342,3,42,0.006057059392333031,0.0022414550185203552,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_10.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_11,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,33591,32063,True,1528,4.765617690172473,17,ok,,34735,2672,8.333593238312073,17,62,62,100,800,570,5,70,0.006057059392333031,0.0022404901683330536,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_11.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_12,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,33170,31006,True,2164,6.979294330129652,20,ok,,33170,2164,6.979294330129652,20,19,19,100,800,19,0,19,0.006057059392333031,0.0022390782833099365,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_12.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_13,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,20692,20034,True,658,3.2844164919636616,13,ok,,20692,658,3.2844164919636616,13,40,40,100,800,40,0,40,0.006057059392333031,0.0022208020091056824,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_13.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_14,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,21953,21009,True,944,4.493312389928126,18,ok,,22001,992,4.721785901280404,18,59,59,100,800,659,6,59,0.006057059392333031,0.002245616167783737,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_14.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_15,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,25937,25652,True,285,1.1110244815219086,13,ok,,26563,911,3.5513800093559955,13,15,15,100,800,534,5,34,0.006057059392333031,0.00227152556180954,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_15.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_16,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,24670,23945,True,725,3.027771977448319,14,ok,,24752,807,3.3702234286907498,14,8,8,100,800,402,4,2,0.006057059392333031,0.002271905541419983,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_16.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_17,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,37702,36175,True,1527,4.221147201105736,18,ok,,37702,1527,4.221147201105736,18,38,38,100,800,38,0,38,0.006057059392333031,0.0023078247904777527,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_17.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_18,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,27033,25642,True,1391,5.424693861633258,17,ok,,27271,1629,6.352858591373527,17,71,71,100,800,113,1,13,0.006057059392333031,0.002217639237642288,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_18.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_19,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,31456,30334,True,1122,3.6988198061581063,20,ok,,31591,1257,4.143864970000659,20,98,98,100,800,100,1,0,0.006057059392333031,0.0022323839366436005,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_19.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_20,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,29401,28514,True,887,3.110752612751631,15,ok,,29638,1124,3.941923265764186,15,25,25,100,800,192,1,92,0.006057059392333031,0.0024988092482089996,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_20.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_21,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,22001,21135,True,866,4.0974686538916485,17,ok,,22001,866,4.0974686538916485,17,84,84,100,800,84,0,84,0.006057059392333031,0.0025117099285125732,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_21.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_22,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,33502,32598,True,904,2.773176268482729,17,ok,,33579,981,3.0093870789618995,17,82,82,100,800,731,7,31,0.006057059392333031,0.0023785866796970367,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_22.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_23,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,23164,22174,True,990,4.464688373771083,14,ok,,23321,1147,5.172724812843871,14,34,34,100,800,418,4,18,0.0055531400721520185,0.0030824095010757446,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_23.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_24,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,23212,22338,True,874,3.9126152744202702,15,ok,,23685,1347,6.030083266183186,15,38,38,100,800,329,3,29,0.0055531400721520185,0.002305231988430023,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_24.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_25,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,26246,25390,True,856,3.371406065380071,14,ok,,26385,995,3.918865695155573,14,80,80,100,800,779,7,79,0.0055531400721520185,0.0020998306572437286,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_25.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3232_26,3232,3,cornered,2,clustered,3,small_small_cv,2,short,ok,,29792,28820,True,972,3.3726578764746704,19,ok,,30543,1723,5.978487161693269,19,4,4,100,800,313,3,13,0.0055531400721520185,0.0020345747470855713,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3232_26.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_01,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,23273,22631,True,642,2.8368167557774733,11,ok,,23273,642,2.8368167557774733,11,91,91,100,800,91,0,91,0.0055531400721520185,0.0020761899650096893,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_02,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,20619,19813,True,806,4.068036137889265,11,ok,,20619,806,4.068036137889265,11,16,16,100,800,16,0,16,0.0055531400721520185,0.0021532438695430756,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_02.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_03,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,21835,21153,True,682,3.2241289651586063,13,ok,,22169,1016,4.803101214957689,13,12,12,100,800,464,4,64,0.0055531400721520185,0.0021762214601039886,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_03.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_04,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,16741,16192,True,549,3.3905632411067192,11,ok,,16979,787,4.8604249011857705,11,11,11,100,800,596,5,96,0.0055531400721520185,0.0021506287157535553,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_04.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_05,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,21068,20076,True,992,4.941223351265192,10,ok,,21068,992,4.941223351265192,10,66,66,100,800,66,0,66,0.0055531400721520185,0.0021647587418556213,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_05.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_06,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,16462,15965,True,497,3.1130598183526463,9,ok,,16516,551,3.451299718133417,9,69,69,100,800,537,5,37,0.0055531400721520185,0.002157069742679596,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_06.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_07,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,19938,19280,True,658,3.412863070539419,11,ok,,20581,1301,6.7479253112033195,11,5,5,100,800,767,7,67,0.0055531400721520185,0.0021308399736881256,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_07.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_08,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,9116,8611,True,505,5.864591801184531,10,ok,,10374,1763,20.473812565323424,12,79,79,100,800,371,3,71,0.0055531400721520185,0.002112381160259247,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_08.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_09,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,15892,15304,True,588,3.8421327757449033,12,ok,,16189,885,5.7828018818609515,12,4,4,100,800,287,2,87,0.0055531400721520185,0.0021213144063949585,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_09.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_10,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,20205,19739,True,466,2.3608085515983586,9,ok,,20403,664,3.3638988803890775,9,84,84,100,800,515,5,15,0.0055531400721520185,0.0021190084517002106,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_10.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_3233_11,3233,3,cornered,2,clustered,3,small_small_cv,3,medium,ok,,18091,17108,True,983,5.745849894786065,10,ok,,18933,1825,10.667523965396306,12,83,83,100,800,248,2,48,0.0055531400721520185,0.0020888112485408783,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_3233_11.json
