protocol,model,architecture,trained_size,checkpoint,instance,family,customers,max_fleet,fleet_limit_enforced,coordinate_scale,candidates_total,candidates_externally_feasible,selected_vehicles,selected_distance_raw,selected_distance_2dp,selected_exceeds_reported_fleet,distance_only_vehicles,distance_only_raw,distance_only_2dp,official_lex_vehicles,official_lex_raw,official_lex_2dp,same_candidate,sintef_double_bks_vehicles,sintef_double_bks_distance,sintef_vehicle_gap,sintef_official_distance_gap_pct,sintef_nonofficial_distance_only_gap_pct,legacy_reference_vehicles,legacy_reference_distance,legacy_distance_only_gap_pct_noncomparable,elapsed_seconds,status
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC106,RC1,50,25,False,95.000000000000,8,8,9,968.839255209083,968.84,False,9,968.839255209083,968.84,9,968.839255209083,968.84,True,,,,,,6,723.2,33.965604979132,0.09026026725769043,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC107,RC1,50,25,False,95.000000000000,8,8,8,888.145674024723,888.15,False,8,888.145674024723,888.15,8,888.145674024723,888.15,True,,,,,,6,642.7,38.18977345958042,0.09570837020874023,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC108,RC1,50,25,False,95.000000000000,8,8,7,782.124387281387,782.12,False,7,782.124387281387,782.12,7,782.124387281387,782.12,True,,,,,,6,598.1,30.768163732049327,0.0987844467163086,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC201,RC2,50,25,False,320.000000000000,8,8,10,1177.553114775274,1177.55,False,10,1177.553114775274,1177.55,10,1177.553114775274,1177.55,True,,,,,,5,684.8,71.95577026508089,0.09390807151794434,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC202,RC2,50,25,False,320.000000000000,8,8,5,879.787147406490,879.79,False,5,879.787147406490,879.79,5,879.787147406490,879.79,True,,,,,,5,613.6,43.38121698280468,0.09606719017028809,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC203,RC2,50,25,False,320.000000000000,8,8,5,772.107210050793,772.11,False,5,772.107210050793,772.11,5,772.107210050793,772.11,True,,,,,,4,555.3,39.04325770768831,0.09555196762084961,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC204,RC2,50,25,False,320.000000000000,8,8,4,697.376798168246,697.38,False,4,697.376798168246,697.38,4,697.376798168246,697.38,True,,,,,,3,444.2,56.99612745795719,0.10070490837097168,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC205,RC2,50,25,False,320.000000000000,8,8,7,1007.402121781057,1007.40,False,7,1007.402121781057,1007.40,7,1007.402121781057,1007.40,True,,,,,,5,630.2,59.854351282300385,0.09642457962036133,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC206,RC2,50,25,False,320.000000000000,8,8,6,963.092555112351,963.09,False,6,963.092555112351,963.09,6,963.092555112351,963.09,True,,,,,,5,610.0,57.884025428254255,0.09970641136169434,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC207,RC2,50,25,False,320.000000000000,8,8,6,884.818750546724,884.82,False,6,884.818750546724,884.82,6,884.818750546724,884.82,True,,,,,,4,558.6,58.39934667861148,0.09867548942565918,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC208,RC2,50,25,False,320.000000000000,8,8,3,617.724296773027,617.72,False,3,617.724296773027,617.72,3,617.724296773027,617.72,True,,,,,,3,476.7,29.583448032940435,0.1027994155883789,ok
