instance,distance_1x,distance_aug,vehicle_count,feasible
319,13.6846284866333,13.672037124633789,10,1
320,15.08431339263916,15.065481185913086,10,1
321,14.463751792907715,14.218107223510742,10,1
322,11.625473022460938,11.625473022460938,10,1
323,13.471441268920898,12.767023086547852,10,1
324,15.173507690429688,14.856389999389648,11,1
325,11.955945014953613,11.543869018554688,9,1
326,12.377420425415039,12.236101150512695,10,1
327,16.881988525390625,15.73225212097168,10,1
328,14.396282196044922,14.271920204162598,11,1
329,17.64067268371582,17.476024627685547,11,1
330,16.05883026123047,15.88632583618164,11,1
331,16.122161865234375,15.593509674072266,11,1
332,12.219667434692383,12.076416015625,9,1
333,16.240272521972656,15.690896987915039,11,1
334,15.912981986999512,15.763713836669922,10,1
335,13.564376831054688,13.108985900878906,10,1
336,11.818603515625,11.690362930297852,9,1
337,13.010259628295898,12.809795379638672,10,1
338,17.39911460876465,17.1444091796875,12,1
339,19.0867919921875,18.567171096801758,11,1
340,20.7075138092041,19.782958984375,11,1
341,11.564266204833984,11.342775344848633,10,1
342,11.968847274780273,11.65981388092041,9,1
343,19.000154495239258,18.705326080322266,11,1
344,11.297592163085938,11.03123664855957,9,1
345,15.518346786499023,15.470564842224121,10,1
346,15.52054500579834,14.985830307006836,10,1
347,21.676759719848633,21.5794677734375,13,1
348,12.730836868286133,12.341109275817871,9,1
349,15.64328384399414,15.211091995239258,10,1
350,16.61577606201172,16.57070541381836,11,1
351,13.086004257202148,12.323631286621094,10,1
352,15.484660148620605,15.111495018005371,11,1
353,19.85965347290039,19.788738250732422,12,1
354,14.452413558959961,13.623933792114258,10,1
355,15.737815856933594,15.737815856933594,10,1
356,18.38085174560547,18.38085174560547,11,1
357,15.031515121459961,14.713321685791016,11,1
358,19.395835876464844,18.338647842407227,11,1
359,12.49321174621582,12.416606903076172,11,1
360,11.492366790771484,11.195865631103516,10,1
361,15.200326919555664,15.073150634765625,11,1
362,16.807483673095703,16.24405860900879,10,1
363,15.949541091918945,15.92453384399414,11,1
364,13.757062911987305,13.387337684631348,11,1
365,11.829767227172852,11.737367630004883,10,1
366,14.14716625213623,13.356473922729492,10,1
367,15.439064979553223,15.439064979553223,10,1
