instance,distance_1x,distance_aug,vehicle_count,feasible
346,16.935697555541992,15.993765830993652,11,1
347,23.5302791595459,22.059524536132812,12,1
348,13.734212875366211,13.238637924194336,11,1
349,16.10125160217285,15.553287506103516,10,1
350,17.31527328491211,16.541173934936523,11,1
351,13.59876537322998,13.313486099243164,11,1
352,16.61917495727539,16.268505096435547,12,1
353,21.593196868896484,20.253210067749023,12,1
354,15.246551513671875,13.787178039550781,10,1
355,16.63848114013672,15.854018211364746,11,1
356,21.236875534057617,20.366090774536133,13,1
357,15.865071296691895,14.70681381225586,11,1
358,19.588212966918945,19.481054306030273,12,1
359,13.577710151672363,12.904383659362793,11,1
360,11.310429573059082,11.308980941772461,10,1
361,16.08746910095215,15.72616958618164,11,1
362,18.74289894104004,17.58251953125,13,1
363,18.495107650756836,16.94285011291504,11,1
364,15.090889930725098,13.686213493347168,11,1
365,12.73919677734375,11.57409381866455,9,1
366,14.678033828735352,14.451040267944336,12,1
367,16.547636032104492,16.07122230529785,11,1
368,12.59294605255127,12.205254554748535,10,1
369,20.062467575073242,19.35138702392578,12,1
370,12.368759155273438,12.104216575622559,10,1
371,19.167701721191406,19.167701721191406,12,1
372,15.490423202514648,14.494194030761719,10,1
373,17.506269454956055,17.394548416137695,11,1
374,15.568495750427246,14.869672775268555,12,1
375,23.124168395996094,22.267902374267578,13,1
376,12.6574068069458,12.575838088989258,10,1
377,13.524978637695312,13.182121276855469,10,1
378,16.550180435180664,15.834108352661133,11,1
379,16.64132308959961,15.862913131713867,11,1
380,13.839200973510742,13.839200973510742,10,1
381,20.80208969116211,20.380550384521484,13,1
382,17.633705139160156,17.149660110473633,11,1
383,18.832050323486328,18.363384246826172,12,1
384,17.49398422241211,17.40464210510254,11,1
385,16.86521339416504,15.470273971557617,11,1
386,17.06290626525879,15.713529586791992,11,1
387,14.972749710083008,14.484591484069824,12,1
388,17.612300872802734,17.612300872802734,12,1
389,15.533465385437012,15.3565034866333,11,1
390,13.43973159790039,13.350483894348145,10,1
391,16.499000549316406,16.115583419799805,12,1
392,20.610668182373047,20.124649047851562,13,1
393,19.841981887817383,19.650480270385742,14,1
394,18.853044509887695,17.71391487121582,13,1
395,16.77734375,16.575885772705078,12,1
396,16.489757537841797,15.477141380310059,11,1
397,15.268178939819336,15.120893478393555,11,1
398,15.08540153503418,14.617259979248047,10,1
399,20.607908248901367,19.11382484436035,12,1
400,17.807523727416992,17.45197296142578,12,1
401,13.83811092376709,12.718988418579102,10,1
402,15.432808876037598,15.432808876037598,10,1
403,14.627297401428223,14.08478832244873,10,1
404,16.631032943725586,16.109981536865234,12,1
405,15.306620597839355,14.750044822692871,11,1
406,15.766151428222656,14.381553649902344,11,1
407,19.047473907470703,18.608047485351562,12,1
408,15.507880210876465,14.464249610900879,11,1
409,18.607778549194336,17.57427215576172,13,1
410,11.87513256072998,11.707781791687012,12,1
411,14.24706745147705,13.791263580322266,12,1
412,14.173467636108398,13.87572193145752,11,1
413,11.87762451171875,11.519165992736816,9,1
414,17.27129364013672,16.610021591186523,10,1
415,14.609023094177246,14.609023094177246,11,1
